epoch,Training Loss,Valid. Loss,Training Accur.,Valid. Accur.,Training Time,Validation Time
1,0.49667343465402164,0.3786605266814536,0.7548701298701298,0.8284863552266419,0:00:27,0:00:02
2,0.3188890682901928,0.4944489687047106,0.8700105042016806,0.8190333024976874,0:00:27,0:00:02
3,0.22512162440919622,0.4395143136065057,0.9158947669977081,0.8340656799259946,0:00:27,0:00:02
4,0.15932969774871586,0.5908598254652734,0.9422746371275783,0.8320709990749307,0:00:26,0:00:02
5,0.10718155457055505,0.9686607388739891,0.9653838808250573,0.8177035152636448,0:00:27,0:00:02
6,0.09265446069246945,1.029793908225095,0.9731904125286478,0.820767807585569,0:00:26,0:00:02
7,0.07247017488321837,0.9848649222007457,0.9809253246753247,0.8154486586493987,0:00:26,0:00:02
8,0.06145929875360294,1.2292390568776335,0.9841004583651642,0.813453977798335,0:00:26,0:00:02
9,0.06398340956778589,0.9904879743748523,0.983957219251337,0.8182527752081407,0:00:26,0:00:02
10,0.0409691452153306,1.3950086324772937,0.9904507257448434,0.8203630897317299,0:00:26,0:00:02
11,0.04140763358277752,1.2933982238173485,0.9910953017570664,0.8211725254394079,0:00:26,0:00:02
12,0.03139934748570549,1.3766725372047501,0.9931483957219251,0.820767807585569,0:00:26,0:00:02
13,0.02914365664601356,1.2610689984991195,0.9936497326203209,0.8294114246068456,0:00:26,0:00:02
14,0.03371762547702379,1.395003765821457,0.9938168449197861,0.8267518501387605,0:00:26,0:00:02
15,0.023170676488581208,1.3599539221601282,0.995822192513369,0.8185129509713228,0:00:26,0:00:02
