epoch,Training Loss,Valid. Loss,Training Accur.,Valid. Accur.,Training Time,Validation Time
1,0.13790160481305047,0.8953440029253351,0.9571476317799847,0.8242079093432008,0:00:32,0:00:02
2,0.22434385790225655,0.4817992826884097,0.9111678762414057,0.8291223404255319,0:00:32,0:00:02
3,0.14739892300078894,0.7585946239055471,0.9495320855614974,0.8146392229417205,0:00:32,0:00:02
4,0.10508773183913274,0.8150002496673706,0.9677473262032086,0.8215483348751157,0:00:32,0:00:02
5,0.08051715420688538,0.9064519151728204,0.9735723834988541,0.817963691026827,0:00:33,0:00:02
6,0.053508212563910466,1.205078774627219,0.9842914438502673,0.8226179463459758,0:00:32,0:00:02
7,0.056879735247974086,1.2472917843372264,0.9857715813598167,0.8186285846438482,0:00:33,0:00:02
8,0.04858957068250081,1.2225327044725418,0.9881350267379679,0.8208834412580944,0:00:32,0:00:02
9,0.039963067761674666,1.4415764377472249,0.9899732620320856,0.8208834412580944,0:00:33,0:00:02
10,0.03888803999653126,1.4427507291448878,0.9913101604278075,0.8195536540240519,0:00:32,0:00:02
11,0.037649732837213803,1.2980673815658752,0.9901403743315508,0.8202185476410732,0:00:32,0:00:02
12,0.03083871172371888,1.3872812326918258,0.99298128342246,0.8117194727104533,0:00:32,0:00:02
13,0.022374774307264065,1.3056013057840632,0.9946524064171123,0.8299317761332099,0:00:32,0:00:02
14,0.02692106254029967,1.3532922902005784,0.9934826203208557,0.824872802960222,0:00:32,0:00:02
15,0.016548418979901936,1.4716285790534729,0.9954879679144385,0.8288621646623497,0:00:32,0:00:02
