epoch,Training Loss,Valid. Loss,Training Accur.,Valid. Accur.,Training Time,Validation Time
1,0.4734065310362189,0.394146350787041,0.7864543544690603,0.8240922756706753,0:00:32,0:00:02
2,0.34007118737952596,0.45131440302158926,0.8591243315508021,0.8196981961147086,0:00:32,0:00:02
3,0.24950224091423387,0.45307088785983146,0.899851986249045,0.8296716003700277,0:00:32,0:00:02
4,0.18351506074282894,0.5832082924056561,0.930433537051184,0.8334007863089732,0:00:32,0:00:02
5,0.1200238802933438,0.8956895419891845,0.9576967150496563,0.8141188714153562,0:00:32,0:00:02
6,0.09649860297633524,0.8605276561797933,0.9683919022154317,0.830336493987049,0:00:32,0:00:02
7,0.06810992561718997,1.1148400401815455,0.9779411764705882,0.8231672062904718,0:00:32,0:00:02
8,0.06725200959904627,1.154199980674906,0.982620320855615,0.8192934782608695,0:00:32,0:00:02
9,0.06006887399237902,1.21595236342004,0.9859386936592819,0.8183684088806661,0:00:32,0:00:02
10,0.045753253823056575,1.414765975576766,0.9867742551566081,0.8094646160962072,0:00:32,0:00:02
11,0.052087818132962455,1.2770253445239776,0.98811115355233,0.8223577705827937,0:00:32,0:00:02
12,0.03367849875872892,1.5035065507635157,0.991644385026738,0.8250173450508789,0:00:32,0:00:02
13,0.026553252977270035,1.5144547655227336,0.9946524064171123,0.8219530527289546,0:00:32,0:00:02
14,0.03008258097426422,1.4073493677250883,0.9934826203208557,0.8300763182238668,0:00:32,0:00:02
15,0.029739857822725733,1.3938413693549785,0.9934826203208557,0.8105342275670675,0:00:32,0:00:02
