epoch,Training Loss,Valid. Loss,Training Accur.,Valid. Accur.,Training Time,Validation Time
1,0.4866466916659299,0.5056046355277934,0.7708412910618793,0.7386100832562442,0:00:23,0:00:02
2,0.3851581778437059,0.4954145335136576,0.8414581741787625,0.7948369565217391,0:00:23,0:00:02
3,0.2865138457500361,0.4514152927601591,0.8879631398013751,0.8107944033302499,0:00:23,0:00:02
4,0.1981094308536161,0.45784447928692434,0.9270674178762414,0.817963691026827,0:00:23,0:00:02
5,0.1329085869405837,0.6602224200329883,0.9573624904507257,0.808799722479186,0:00:23,0:00:02
6,0.11169083858217625,1.1311002456127328,0.9698720397249808,0.8101295097132285,0:00:23,0:00:02
7,0.0904168185210204,1.3832452861552542,0.977774064171123,0.7955018501387605,0:00:23,0:00:02
8,0.06204546103845375,1.5514914051015327,0.9866310160427807,0.8028156799259946,0:00:23,0:00:02
9,0.049171835164175955,1.8638133672957724,0.9899732620320856,0.7984216003700277,0:00:23,0:00:02
10,0.06339355532632752,1.7739174708406975,0.9881350267379679,0.7974965309898243,0:00:23,0:00:02
11,0.03719403393869164,1.7103284090123279,0.9924799465240641,0.7972363552266419,0:00:23,0:00:02
12,0.038309348576402114,1.7581026858471809,0.9928141711229946,0.797641073080481,0:00:23,0:00:02
13,0.035444232618858304,1.7133603349645088,0.9926470588235294,0.7988263182238668,0:00:23,0:00:02
14,0.030150620634094835,1.6374905565951734,0.9941510695187166,0.8044056429232193,0:00:23,0:00:02
15,0.04012607295628896,2.0002507656178574,0.9934826203208557,0.7881880203515265,0:00:23,0:00:02
